publishedAt,title,description,thumbnailurl
2019-02-14T20:00:00Z,Easy Dinner For A Cozy Valentine&#39;s Day At Home • Tasty,The perfect meal to enjoy a date night in for Valentine's Day this year! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all ...,https://i.ytimg.com/vi/1NZSLM3Phco/default.jpg
2020-01-17T02:00:01Z,Mini Strudels 4 Ways • Tasty,Why make one strudel when you can just as easily make four? Switch up the filling between crispy sheets of puff pastry to transform a sweet dessert into a savory ...,https://i.ytimg.com/vi/F5QhrEPMJzE/default.jpg
2018-12-13T02:00:02Z,5 Comfort Food Recipes To Make Your Day Better,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/73083.,https://i.ytimg.com/vi/y6Mf_d5lSSA/default.jpg
2018-10-10T22:00:04Z,7 Recipes Perfect For Oktoberfest,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/67784.,https://i.ytimg.com/vi/vRWVKU4ivnI/default.jpg
2019-08-03T22:00:00Z,8 Savory Recipes For Garlic Lovers • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/DC0cywjlvXg/default.jpg
2019-03-23T16:00:08Z,9 Berry-licious Breakfast Recipes • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/oShWIo4go9c/default.jpg
2019-04-16T19:00:01Z,11 Super Cleansing Detox Recipes • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/W59Yr5-Rwjc/default.jpg
2018-11-01T22:00:05Z,5 Scalloped Potato Recipes,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/69584 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/ufvkklHEeMI/default.jpg
2016-10-26T21:00:00Z,Easy BBQ Chicken Ring,"Here is what you'll need! Easy BBQ Chicken Ring Serves 4-6 INGREDIENTS 2 ½ cups cooked chicken, shredded 1 cup red onion, diced 1 cup BBQ sauce 1 cup ...",https://i.ytimg.com/vi/NmgU-QMpZnY/default.jpg
2020-01-06T20:00:07Z,Five School Night Dinners That’ll Make The Whole Family Happy • Tasty,Keep the creativity up while school's in session with these five dinners that everyone will be happy with! Shop the NEW Tasty Merch: ...,https://i.ytimg.com/vi/QHwthZkcp0Q/default.jpg
2019-06-11T19:00:03Z,Three Ways To Bake An Ice Cream Cake • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/OEamXvCOIzM/default.jpg
2020-03-01T20:00:02Z,Party Foods That Will Keep The Night Young • Tasty,Make the night feel like it never has to end with these fun party foods everyone will enjoy! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe ...,https://i.ytimg.com/vi/FG9v_GElgJ4/default.jpg
2020-01-19T17:00:20Z,Leaning Tower Of Pizza Bites • Tasty,Have you always wanted to go to the Leaning Tower of Pisa? How about the Leaning Tower of pizza bites in the meantime! Shop the NEW Tasty Merch: ...,https://i.ytimg.com/vi/wUkXTHnfM6E/default.jpg
2017-10-19T16:00:07Z,I Tried Making A Tasty Video With My Cat: Behind The Scenes,Here is what you'll need! POTATO CUPS FOR YOU AND YOUR CATS: Servings: 4 Regular-size muffin cups/8 mini muffin cups INGREDIENTS 3 cups mashed ...,https://i.ytimg.com/vi/MPS6F68X_m0/default.jpg
2018-12-23T20:00:11Z,Cozy Fireside Treats To Warm You Up • Tasty,"Stay warm by the fireside with these delicious treats! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the ...",https://i.ytimg.com/vi/s7uc5RJRS4I/default.jpg
2020-01-11T20:00:01Z,5 Unique Croissant Recipes • Tasty,Unique croissant recipes that'll leave you wanting for more. Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 ...,https://i.ytimg.com/vi/2-VmJbcV6XQ/default.jpg
2017-10-18T16:00:36Z,Chicken Sliders 2 Ways,Get the recipes: https://tasty.co/recipe/bbq-pulled-chicken-sliders https://tasty.co/recipe/chicken-salad-sliders Check us out on Facebook!,https://i.ytimg.com/vi/8hTmk6HYU9E/default.jpg
2019-11-03T23:00:07Z,Hearty Vegetarian Recipes Fit For A Holiday Party • Tasty,"Need some vegetarian ideas for your next holiday party? Try these hearty recipes at your next gathering, the vegetarians at the party will thank you tremendously ...",https://i.ytimg.com/vi/lvzX-Qy4rR4/default.jpg
2019-11-17T23:00:00Z,Mofongo Stuffing To Elevate Your Thanksgiving Sides • Tasty,"Bring a piece of Puerto Rico to your Thanksgiving table this year. A mix of fried plantains, sausage, and bread, this mofongo stuffing might just steal the spotlight ...",https://i.ytimg.com/vi/ILJzcyC9lyw/default.jpg
2019-01-14T20:00:04Z,4 Pastry Wellington Recipes For Your Dinner Party • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/sIrqXlm3OK0/default.jpg
2020-12-15T18:00:15Z,How To Make The Perfect Pound Cake • Tasty,Meiko (@meikoandthedish) shows us how to make the best pound cake! Subscribe to Tasty: https://bzfd.it/2ri82Z1 Tasty Tasty The official YouTube channel of all ...,https://i.ytimg.com/vi/UhfbY4XL3po/default.jpg
2019-02-17T20:00:00Z,Delicious Pull-Apart Dishes You&#39;ll Have A Hard Time Sharing • Tasty,These pull-apart dishes will be the talk of the party. Make them the next time you're hanging out with friends and family! Subscribe to Tasty: https://bzfd.it/2ri82Z1 ...,https://i.ytimg.com/vi/G6SKnHXsDts/default.jpg
2019-11-02T22:00:03Z,9 Easy And Delicious Sliders To Serve At Your Next Party • Tasty,Get the party started with these 9 easy and delicious slider recipes! Recipes: ...,https://i.ytimg.com/vi/h4HRXhkLgdo/default.jpg
2019-10-02T19:00:03Z,8 Hearty Chili Dishes To Savor This Fall • Tasty,8 Hearty chili dishes to savor this Fall. Which one will you start with? Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/ZL8HWj6x9YM/default.jpg
2020-01-26T23:00:05Z,4 Yummy Sausage Dishes • Tasty,4 yummy sausage dishes the whole family will enjoy. Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 About ...,https://i.ytimg.com/vi/BUZRjMz2g_Y/default.jpg
2019-11-11T17:00:08Z,Chili-Stuffed Pull Apart Rolls • Tasty,Feeling a little “chili”? Warm-up with two of your favorite comfort food classics in one. Serve these chili-stuffed biscuits as a delicious side dish at dinner or at your ...,https://i.ytimg.com/vi/_mksIS3GBa0/default.jpg
2018-11-26T20:00:01Z,6 Simple Bread Recipes Anyone Can Make,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/72165.,https://i.ytimg.com/vi/DrgXjj2VFcs/default.jpg
2020-02-11T20:00:13Z,5 Irresistible Caramel Treats For Date Night • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/wEr8K0Jq1_4/default.jpg
2020-02-06T17:00:27Z,Five Make-Ahead Soups For Every Day Of The Week,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/kD6YFXHK_z8/default.jpg
2019-07-30T22:00:02Z,Triple Layer Neapolitan Wafer Cake • Tasty,"Turn your creamy, crunchy, and Neapolitan dessert dreams into a reality with this delicious recipe. Get the recipe here: ...",https://i.ytimg.com/vi/81AaCpwcKYs/default.jpg
2019-11-19T23:01:03Z,Chocolate Banana Bread Bottom Cheesecake // Presented by Amazon Alexa,Make your favorite Tasty recipe at home with the help of Alexa! Follow step-by-step recipes with Amazon Echo Show. https://bzfd.it/2OmARPn.,https://i.ytimg.com/vi/1Wf8d04WnQY/default.jpg
2020-04-09T16:00:14Z,Which Quarantine Recipe Do You Want To Make? • Tasty,David Osei is challenging his friends to show off their best quarantine proof recipes! We're mindful of how the current coronavirus outbreak might be affecting ...,https://i.ytimg.com/vi/VCDwb5cqQ_E/default.jpg
2020-01-19T23:00:02Z,7 Finger Lickin&#39; Rib Recipes • Tasty,The perfect ribs that are finger lickin' good! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: ...,https://i.ytimg.com/vi/HSQ6Wtbot4Q/default.jpg
2018-07-20T22:00:24Z,4 Instant Ramen Upgrades,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/62605 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/fDkQ3hvicyQ/default.jpg
2018-10-05T22:00:05Z,Delicious Recipes To Help You Cut Back On Dairy,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/68109 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/zkfysorqhHs/default.jpg
2018-07-08T01:00:42Z,Meatless Sliders 5 Ways,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/61503.,https://i.ytimg.com/vi/ACvkFyEysbY/default.jpg
2019-08-30T19:00:11Z,Pita Pizzas That Make Dinner Easy • Tasty,"These pizzas fit right inside a pita pocket, so easy and delicious Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all ...",https://i.ytimg.com/vi/1kWLghRWK9k/default.jpg
2019-07-03T16:00:08Z,American Flag Cake Pops To Make Your July 4th Sparkle • Tasty,Shine bright this Fourth of July with these sparkly American flag cake pops! Get the recipe here: https://tasty.co/recipe/american-flag-cake-pops If you want more ...,https://i.ytimg.com/vi/pvsg7wnh7UE/default.jpg
2019-12-28T17:00:00Z,Cheat Meals To Have Before Your New Years Resolution Begins • Tasty,Have one last cheat meal before the New Year and New Year's resolutions kick in! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to ...,https://i.ytimg.com/vi/50-CZdMFbIc/default.jpg
2020-01-10T23:00:05Z,5 Snacks For A Crispy Movie Night • Tasty,Add a little crunch to your movie night with these 5 crispy movie snacks! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/RLK5EVHYKmU/default.jpg
2018-06-01T19:00:37Z,Cinnamon Swiss Roll,Check us out on Facebook! - facebook.com/buzzfeedtasty Shop the Tasty kitchenware collection here: http://bit.ly/2IooLS4 Credits: ...,https://i.ytimg.com/vi/DD4XRNig2KA/default.jpg
2018-11-27T17:00:00Z,Hearty Dips You&#39;ll Want To Eat As Your Main Course,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/71954 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/ag-dbmra_ok/default.jpg
2020-02-03T20:00:03Z,11 Binge-Worthy Movie Night Snacks • Tasty,Movie night just got a whole lot tastier! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The ...,https://i.ytimg.com/vi/XoGAlEZDLsc/default.jpg
2017-07-10T22:00:34Z,Best Spice Rub,Here is what you'll need! Best Spice Rub Makes 1 Cup INGREDIENTS ¼ cup paprika 2 tablespoons brown sugar 1 tablespoon mustard powder 2 tablespoons ...,https://i.ytimg.com/vi/hWQlslFDlAE/default.jpg
2019-11-20T02:00:00Z,Four Make-Ahead Holiday Sides To Prep And Reheat • Tasty,These side dishes will be the star of the show and save on time! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/OQ8nvuPf9hY/default.jpg
2018-09-30T15:00:05Z,We Went To The Home Of The Cali Burrito,Tasty and American Express Pay It Plan It Present Friend In Town. Terms Apply. Visit AmericanExpress.com/PayItPlanIt to learn more. Check us out on ...,https://i.ytimg.com/vi/X0GkIGC4S-I/default.jpg
2019-09-26T22:00:00Z,4 Recipes To Step Up Your Game Day • Tasty,"Whether you're a bbq fan or a ranch person, there's a spice blend you! Check out our NEW seasoning blends in stores NOW and join our mission to banish ...",https://i.ytimg.com/vi/5ujkcVpwXnA/default.jpg
2019-01-23T20:00:02Z,Beignets au sirop d’érable • French • Tasty,"Club House -- fournisseur officiel d'épices pour Tasty! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the ...",https://i.ytimg.com/vi/_vv93S9QV7k/default.jpg
2019-02-02T23:00:02Z,Ultimate Super Bowl Snack Food Recipes • Tasty,Who's pumped for the Super Bowl?! Make these delicious snacks for your watch party Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official ...,https://i.ytimg.com/vi/pQrnaAuzRTY/default.jpg
2020-08-22T17:00:03Z,3 Must-Try Cotton Candy Recipes • Tasty,Jasmine shows us how to make the best cotton candy! Recipes: https://tasty.co/recipe/cotton-candy-rainbow-cake ...,https://i.ytimg.com/vi/L9cAKb0hBkc/default.jpg
2018-10-09T18:21:42Z,11 Tasty Tots To Try,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/67839 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/5HFfSNEDyzo/default.jpg
2020-03-02T17:00:08Z,I Tested A Microwave Burger And Panini Maker • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/Y09BEnYZaYg/default.jpg
2018-09-30T22:00:00Z,31 One-Pot Recipes,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/66541 MUSIC SFX Provided By AudioBlocks ...,https://i.ytimg.com/vi/M61viP3prdQ/default.jpg
2018-09-24T18:00:11Z,Chocolate Chip Cookie Ice-Cream Sandwiches // Presented By Tasty &amp; Halo Top,No ice cream truck? No problem. Make this cookie ice-cream sandwich with Halo Top! https://halotop.com/,https://i.ytimg.com/vi/isfGpamKeJg/default.jpg
2020-09-22T17:00:09Z,This Chef Makes 3 Indian Desserts Using Only 5 Ingredients Each • Tasty,"Join Kamana Bhaskaran (@kamanabhaskaran) as she shows you three delicious Indian desserts that use only five ingredients each: mango kulfi, saffron ...",https://i.ytimg.com/vi/sVaRMp38ClM/default.jpg
2019-06-18T22:00:02Z,8 Delicious Recipes For Pork Lovers • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/WKHDnym_eik/default.jpg
2019-09-13T19:00:03Z,Jazzy Orange Glazed Drumsticks • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/W5jTBxDDzTw/default.jpg
2018-09-28T19:00:03Z,Cupcakes or Muffins?,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/67017 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/iG0HeD1jkbo/default.jpg
2018-08-31T22:00:02Z,Boozy Rainbow Sherbet Punch,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/64802 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/c-YF2tmUgKA/default.jpg
2020-03-30T19:00:04Z,How To Make 3 Easy Dinners Kids Will Love • Tasty,We're cooking with Kanchan! Watch as she shows us three easy dinners your kids will love (plus many tips and tricks along the way)! All the recipes are featured ...,https://i.ytimg.com/vi/TRVtj43eLGM/default.jpg
2019-07-23T22:00:05Z,8 Different And Delicious Pizza Recipes • Tasty,"Try out these 8 delicious pizza recipes! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the world's largest ...",https://i.ytimg.com/vi/F0wo0AsxprQ/default.jpg
2020-10-11T15:00:15Z,Chef Out Of Water Season 2 Marathon • Tasty,"Catch up on the latest episodes before a new miniseason premieres on October 18th! Tune in each Sunday as we challenge Alexis with 3 new items, ...",https://i.ytimg.com/vi/pcIx7W1ZVwA/default.jpg
2018-09-18T19:00:01Z,5 Dairy-Free Desserts,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/66662 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/F9hCmN0AbCY/default.jpg
2017-09-28T01:00:12Z,Vegan Spaghetti Carbonara,"Vegan Spaghetti Carbonara Servings: 4 INGREDIENTS 12 ounces spaghetti 3 cups shiitake mushroom caps, thinly sliced 3 tablespoons olive oil ½ teaspoon ...",https://i.ytimg.com/vi/CqsjOdvDQxs/default.jpg
2020-10-24T17:00:08Z,How To Make The Ultimate Charcuterie Board • Tasty,Join Meiko as she dumps her fridge to make this delicious charcuterie board featuring mashed potato donuts and coffee butter steak. Follow Meiko on instagram!,https://i.ytimg.com/vi/Lj1SSNTk4bU/default.jpg
2019-09-08T22:00:00Z,A Chocoholic&#39;s Dream: Tasty&#39;s Top And Richest Chocolate Recipes • Tasty,"Here are our top richest chocolate recipes! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the world's ...",https://i.ytimg.com/vi/MfdfXnP8nUc/default.jpg
2017-03-10T16:09:18Z,Freezer-Prep French Toast Sticks,"Here is what you'll need! FREEZER-PREP FRENCH TOAST STICKS INGREDIENTS 1 loaf Texas toast 7 eggs 1 cup milk 3 tablespoons butter, melted 1 ...",https://i.ytimg.com/vi/AW0NX52L9C4/default.jpg
2020-01-30T20:00:05Z,10 Supreme Lasagna Recipes • Tasty,Lasagna reigns supreme! Try these 10 fresh and inspiring ways to make a fan favorite. Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to ...,https://i.ytimg.com/vi/llIbPGkA3NI/default.jpg
2019-06-02T21:17:09Z,9 Homemade Crispy French Fries Recipes • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/y2aETzM4g6Y/default.jpg
2017-06-19T19:00:43Z,Leftover Quinoa Fried Rice,"Here is what you'll need! Leftover Quinoa Fried Rice Servings: 2-4 INGREDIENTS 1 tablespoons sesame oil 1½ cups cooked quinoa ½ cup carrot, chopped ½ ...",https://i.ytimg.com/vi/F-3TuSAEXIE/default.jpg
2020-12-27T21:00:16Z,Top Dessert Recipes Of 2020 • Tasty,"Tasty Tasty The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/i9oWkKt7HXo/default.jpg
2016-08-08T17:30:01Z,Creamy Jalapeño Chicken Taquitos,"Creamy Jalapeño Chicken Taquitos Servings: 6 (Makes 24 Taquitos) INGREDIENTS Taquito Filling 6 cups cooked chicken, shredded ¼ cup jalapeños, diced 1 ...",https://i.ytimg.com/vi/ZoGN26sAgXI/default.jpg
2018-06-24T01:00:33Z,Short Rib Ragù,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/59906 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/utSKr1horSE/default.jpg
2019-10-04T22:00:02Z,11 Warm And Cheesy Nacho Recipes • Tasty,Let's get cheesey 🧀 Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube ...,https://i.ytimg.com/vi/7uyEUhqJjxM/default.jpg
2021-02-02T19:00:27Z,21 Recipes For 2021,Here are some fun recipes you have to try this year! Recipes: https://tasty.co/recipe/rainbow-kettle-corn https://tasty.co/recipe/magic-fizzy-truffles ...,https://i.ytimg.com/vi/sJtuhu2yBFw/default.jpg
2018-12-08T18:00:07Z,Fast Food Vs. Homemade: McDonald&#39;s Egg McMuffin,"We're gonna see how ours ""measures"" up. Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/71834 ...",https://i.ytimg.com/vi/ZzzR7Nm8pAw/default.jpg
2020-01-23T20:00:03Z,Sweet &amp; Savory Sandwiches To Make You Drool • Tasty,Drool-worthy sweet and savory sandwiches that you won't want to share with anyone! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to ...,https://i.ytimg.com/vi/btoYRg84nkk/default.jpg
2016-03-28T23:08:44Z,Pancake Cups,"Here is what you will need! Yields: 12 pancake cups 1/2 cup flour 1/2 cup milk 3 eggs 2 Tbsp. butter, melted 1/2 tsp vanilla Blend all ingredients in a blender until ...",https://i.ytimg.com/vi/TSL47mKMnl8/default.jpg
2016-08-25T19:46:52Z,Flammkuchen Bread Bowl,"Flammkuchen Bread Bowl Servings: 4 INGREDIENTS 1 loaf dark sourdough bread 1 ½ cups sour cream ½ red onion, diced 3 pieces bacon or pancetta, cubed ...",https://i.ytimg.com/vi/TvsUoMB8wJo/default.jpg
2020-01-29T02:00:03Z,Drool-Worthy Onion Rings And Dips For Your Next Party • Tasty,Mouthwateringly delicious onion rings and dips for your next party! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/XqWD_66Wu2E/default.jpg
2017-11-22T17:00:41Z,Dairy-Free Berries &amp; Cream Tart,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/37707 MUSIC NSPS264_004 Licensed via Warner ...,https://i.ytimg.com/vi/8S-SbF55wRg/default.jpg
2018-12-26T23:00:05Z,Which Celebrity Has The Best Chocolate Chip Cookie Recipe?,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/qYYoswV-Q3Q/default.jpg
2019-08-29T22:00:03Z,Delightful Rainbow Recipes That Will Make You Happy • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/QiMtubWiylc/default.jpg
2019-10-06T19:00:05Z,10 Unique Indian-Inspired Dishes • Tasty,Spark inspiration with your meals this week and try your hand at the 10 unique Indian-inspired dishes! Shop the NEW Tasty Merch: ...,https://i.ytimg.com/vi/vw5jXKWxcqc/default.jpg
2019-06-27T19:00:09Z,Three Easy Ways To Meal Prep For Your Picky Eater // Presented by Happy Family Organics,Nutrition + Flavor + Convenience + Toddler Approved = #MEGAMOMWIN Learn more here: https://bzfd.it/2LlZUlQ.,https://i.ytimg.com/vi/hqll3C9fE2g/default.jpg
2020-01-04T17:00:02Z,Spaghetti Pie Is A Fun Twist On Italian Comfort Food • Tasty,This spaghetti pie is a fun twist on the Italian comfort food that you know and love. Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to ...,https://i.ytimg.com/vi/88SMbSkJ4Ew/default.jpg
2018-10-12T20:00:02Z,Tasty Ultimate Cookbook,LIMITED TIME OFFER: Order it now and claim your gift! Receive a downloadable bonus PDF with exclusive recipes.,https://i.ytimg.com/vi/qzNbgy6SxH4/default.jpg
2019-06-10T16:00:11Z,The Art of The Double Pint // Presented by BuzzFeed &amp; Magnum,"Crack into NEW Double Tubs from Magnum Ice Cream — velvety ice cream, rich sauce, and chocolate chunks encased in a cracking chocolate shell.",https://i.ytimg.com/vi/lOpYLEr2zbo/default.jpg
2018-12-07T02:00:03Z,Decorative &amp; Crafty Cookies,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/73261 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/RTcAabaMG5c/default.jpg
2021-02-11T18:00:11Z,How Will An American Use This Surprise Filipino Condiment? • Tasty,"Bagoong is a popular condiment from The Philippines, but Matt has never tried it. What will he come up with to impress his friend, Cheska (@franchizzle)?",https://i.ytimg.com/vi/NrSU7X1oO6I/default.jpg
2021-02-12T17:15:01Z,I Tried Making My Own Almond Milk From Scratch // Presented by BuzzFeed &amp; Daily Harvest,"Merle makes homemade almond milk, but wow does it take some time! If you're looking for a clean, delicious plant-based milk that's ready in seconds, check out ...",https://i.ytimg.com/vi/tcYkpTzkZKU/default.jpg
